Manufacturer,UPC,ISIS SKU,Part Name,Category,Bullet Point 1,Bullet Point 2,Bullet Point 3,Bullet Point 4,Bullet Point 5,Description 1,Description 2,Description 3,Image 1,Image 2,Image 3,Image 4,Image 5,Image 6,Image 7,Image 8,Instructions,T_Product Family,T_Cap Type,T_Feed Type,T_Filler Type,T_Inlet Type,T_Type,Capacity,Color,T_Foam/No Foam,Sending Unit,Size,Material,OHM Rating,Length,Width,Depth,T_Make
JAZ,,JAZ285-332-06,Fuel Cell,Fuel Systems.Fuel Cells,Seamless cross linked polyethylene inner shell,20 gauge welded steel container powder coated red,6 inch by 10 inch aluminum filler plate,Spring loaded flapper valve filler with twist lock cap,Measures 26 5/8 inches by 18 5/8 inches by 18 5/8 inches,Seamless cross linked polyethylene inner shell.  20 gauge welded steel container powder coated red.  6 inch by 10 inch aluminum filler plate.  Mil spec anodized AN-10 fuel pickup.  Mil spec anodized AN-8 tip over valve vent.  Mil spec anodized AN-8 return fitting.  Spring loaded flapper valve filler with twist lock cap.  Measures 26 5/8 inches by 18 5/8 inches by 18 5/8 inches.,|,,285-226-06.jpg,,,,,,,,,Pro Max,,,,,,32 Gallon,Red,w/Foam,,,,,26.625'',18.625'',18.625'',
JAZ,,JAZ285-332-NF,Fuel Cell,Fuel Systems.Fuel Cells,Seamless cross linked polyethylene inner shell,20 gauge welded steel container powder coated red,6 inch by 10 inch aluminum filler plate,Spring loaded flapper valve filler with twist lock cap,Measures 26 5/8 inches by 18 5/8 inches by 18 5/8 inches,Seamless cross linked polyethylene inner shell.  20 gauge welded steel container powder coated red.  6 inch by 10 inch aluminum filler plate.  Mil spec anodized AN-10 fuel pickup.  Mil spec anodized AN-8 tip over valve vent.  Mil spec anodized AN-8 return fitting.  Spring loaded flapper valve filler with twist lock cap.  Measures 26 5/8 inches by 18 5/8 inches by 18 5/8 inches.,|,,285-226-06.jpg,,,,,,,,,Pro Max,,,,,,32 Gallon,Red,No Foam,,,,,26.625'',18.625'',18.625'',
JAZ,,JAZ285-622-03,Fuel Cell,Fuel Systems.Fuel Cells,Seamless cross linked polyethylene inner shell,5052 aluminum shoe box style outer container,6 inch by 10 inch aluminum filler plate,Measures 25 inches by 16 3/4 inches by 13 3/4 inches,Designed for DIRT series style chassis,Seamless cross linked polyethylene inner shell.  5052 aluminum shoe box style outer container.  6 inch by 10 inch aluminum filler plate.  Mil spec anodized AN-10 fuel pickup.  Mil spec anodized AN-8 tip over valve vent.  Mil spec anodized AN-8 return fitting.  Measures 25 inches by 16 3/4 inches by 13 3/4 inches.  Designed for DIRT series style chassis.,|,,,,,,,,,,,Pro Lite,,,,,,22 Gallon,Aluminum,,,,,,25'',16.75'',13.75'',
JAZ,,JAZ286-432-06,Fuel Cell,Fuel Systems.Fuel Cells,Designed to fit between the frame rails of 84-01 Jeep Cherokees,45 degree 2 1/2 inch fill valve,Oval fill plate,Includes cast aluminum bat wing pick up,Fuel cell is foam filled,"Designed to fit between the frame rails of 84-01 Jeep Cherokees.  32 Gallon fuel cell with a 45 degree 2 1/2 inch fill valve and oval fill plate.  Also includes cast aluminum bat wing pick up, -10 Tip Over vent, -8 Return Fitting and -8 Pick-up. This fuel cell is foam filled. Great for truck prerunners.",|,,286-432-06.jpg,,,,,,,,,Jeepspeed,,,"Oval Fill Plate, 2.5 inch Filler",,,32 Gallon,Red,w/Foam,,,,,31.5'',23'',13.375'',
JAZ,,JAZ286-432-NF,Fuel Cell,Fuel Systems.Fuel Cells,Designed to fit between the frame rails of 84-01 Jeep Cherokees,45 degree 2 1/2 inch fill valve,Oval fill plate,Includes cast aluminum bat wing pick up,Fuel cell is not foam filled,"Designed to fit between the frame rails of 84-01 Jeep Cherokees.  32 Gallon fuel cell with a 45 degree 2 1/2 inch fill valve and oval fill plate.  Also includes cast aluminum bat wing pick up, -10 Tip Over vent, -8 Return Fitting and -8 Pick-up. This fuel cell is not foam filled. Great for truck prerunners.",|,,286-432-06.jpg,,,,,,,,,Jeepspeed,,,"Oval Fill Plate, 2.5 inch Filler",,,32 Gallon,Red,No Foam,,,,,31.5'',23'',13.375'',
JAZ,,JAZ290-010-01,Fuel Cell,Fuel Systems.Fuel Cells,Street rod design,10 gallon capacity,Includes aviation safety foam,Black color,|,Street rod design.  Includes aviation safety foam.  10 gallon capacity.  Black color.,|,,,,,,,,,,,Street Rod,,,,,,10 Gallon,Black,w/Foam,,,,,,,,
JAZ,,JAZ290-010-05,Fuel Cell,Fuel Systems.Fuel Cells,Street rod design,10 gallon capacity,Includes aviation safety foam,Natural color,|,Street rod design.  Includes aviation safety foam.  10 gallon capacity.  Natural color.,|,,,,,,,,,,,Street Rod,,,,,,10 Gallon,Natural,w/Foam,,,,,,,,
JAZ,,JAZ290-010-NF,Fuel Cell,Fuel Systems.Fuel Cells,Street rod design,10 gallon capacity,No aviation safety foam,Black color,|,Street rod design.  No aviation safety foam.  10 gallon capacity.  Black color.,|,,,,,,,,,,,Street Rod,,,,,,10 Gallon,Black,No Foam,,,,,,,,
JAZ,,JAZ290-010-NF5,Fuel Cell,Fuel Systems.Fuel Cells,Street rod design,10 gallon capacity,No aviation safety foam,Natural color,|,Street rod design.  No aviation safety foam.  10 gallon capacity.  Natural color.,|,,,,,,,,,,,Street Rod,,,,,,10 Gallon,Natural,No Foam,,,,,,,,
JAZ,,JAZ290-103-01,Fuel Cell,Fuel Systems.Fuel Cells,Seamless cross linked polyethylene outer shell,Includes aviation safety foam,Flush mount aircraft style cap assembly,Black color,|,Seamless cross linked polyethylene outer shell.  Includes aviation safety foam.  Flush mount aircraft style cap assembly.  One mil spec anodized AN-8 outlet fitting.  One mil spec anodized AN-8 vent fitting.,|,,29010301.jpg,,,,,,,,,Econo Rail,,,,,,3 Gallon,Black,w/Foam,,,,,12'',7.5'',10.5'',
JAZ,,JAZ290-103-05,Fuel Cell,Fuel Systems.Fuel Cells,Seamless cross linked polyethylene outer shell,Includes aviation safety foam,Flush mount aircraft style cap assembly,Natural color,|,Seamless cross linked polyethylene outer shell.  Includes aviation safety foam.  Flush mount aircraft style cap assembly.  One mil spec anodized AN-8 outlet fitting.  One mil spec anodized AN-8 vent fitting.,|,,,,,,,,,,,Econo Rail,,,,,,3 Gallon,Natural,w/Foam,,,,,12'',7.5'',10.5'',
JAZ,,JAZ290-103-NF,Fuel Cell,Fuel Systems.Fuel Cells,Seamless cross linked polyethylene outer shell,No aviation safety foam,Flush mount aircraft style cap assembly,Black color,|,Seamless cross linked polyethylene outer shell.  No aviation safety foam.  Flush mount aircraft style cap assembly.  One mil spec anodized AN-8 outlet fitting.  One mil spec anodized AN-8 vent fitting.,|,,29010301.jpg,,,,,,,,,Econo Rail,,,,,,3 Gallon,Black,No Foam,,,,,12'',7.5'',10.5'',
JAZ,,JAZ290-103-NF5,Fuel Cell,Fuel Systems.Fuel Cells,Seamless cross linked polyethylene outer shell,No aviation safety foam,Flush mount aircraft style cap assembly,Natural color,|,Seamless cross linked polyethylene outer shell.  No aviation safety foam.  Flush mount aircraft style cap assembly.  One mil spec anodized AN-8 outlet fitting.  One mil spec anodized AN-8 vent fitting.,|,,,,,,,,,,,Econo Rail,,,,,,3 Gallon,Natural,No Foam,,,,,12'',7.5'',10.5'',
JAZ,,JAZ290-104-01,Fuel Cell,Fuel Systems.Fuel Cells,Seamless cross linked polyethylene outer shell,Includes aviation safety foam,Flush mount aircraft style cap assembly,Black color,|,Seamless cross linked polyethylene outer shell.  Includes aviation safety foam.  Flush mount aircraft style cap assembly.  One mil spec anodized AN-8 outlet fitting.  One mil spec anodized AN-8 vent fitting.,|,,29010401.jpg,,,,,,,,,Econo Rail,,,,,,4 Gallon,Black,w/Foam,,,,,12.5'',12'',8.5'',
JAZ,,JAZ290-104-05,Fuel Cell,Fuel Systems.Fuel Cells,Seamless cross linked polyethylene outer shell,Includes aviation safety foam,Flush mount aircraft style cap assembly,Natural color,|,Seamless cross linked polyethylene outer shell.  Includes aviation safety foam.  Flush mount aircraft style cap assembly.  One mil spec anodized AN-8 outlet fitting.  One mil spec anodized AN-8 vent fitting.,|,,,,,,,,,,,Econo Rail,,,,,,4 Gallon,Natural,w/Foam,,,,,12.5'',12'',8.5'',
JAZ,,JAZ290-104-NF,Fuel Cell,Fuel Systems.Fuel Cells,Seamless cross linked polyethylene outer shell,No aviation safety foam,Flush mount aircraft style cap assembly,Black color,|,Seamless cross linked polyethylene outer shell.  No aviation safety foam.  Flush mount aircraft style cap assembly.  One mil spec anodized AN-8 outlet fitting.  One mil spec anodized AN-8 vent fitting.,|,,29010401.jpg,,,,,,,,,Econo Rail,,,,,,4 Gallon,Black,No Foam,,,,,12.5'',12'',8.5'',
JAZ,,JAZ290-104-NF5,Fuel Cell,Fuel Systems.Fuel Cells,Seamless cross linked polyethylene outer shell,No aviation safety foam,Flush mount aircraft style cap assembly,Natural color,|,Seamless cross linked polyethylene outer shell.  No aviation safety foam.  Flush mount aircraft style cap assembly.  One mil spec anodized AN-8 outlet fitting.  One mil spec anodized AN-8 vent fitting.,|,,,,,,,,,,,Econo Rail,,,,,,4 Gallon,Natural,No Foam,,,,,12.5'',12'',8.5'',
JAZ,,JAZ300-000-20,Fender Filler Kit,Fuel Systems.Caps & Fuel Fillers.Fuel Fillers,To be used with remote fill fuel cells,Can be adapted to other brands of cells,Recessed fender filler cap flange,Bright zinc plated steel,Vented twist lock cap assembly,To be used with remote fill fuel cells.  Can be adapted to other brands of cells.  Recessed fender filler cap flange.  Bright zinc plated steel.  Vented twist lock cap assembly.  3 feet of clear fuel approved filler hose.  AN-8 to 1/2 inch hose barb fitting for vent line.  3 feet of 1/2 inch clear vent line hose.,|,,,,,,,,,,,,,,,,,,,,,"12 Bolt, 2 1/2 inch",,,,,,
JAZ,,JAZ300-001-20,Fender Filler Kit,Fuel Systems.Caps & Fuel Fillers.Fuel Fillers,To be used with remote fill fuel cells,Can be adapted to other brands of cells,Recessed fender filler cap flange,Bright zinc plated steel,Vented twist lock cap assembly,To be used with remote fill fuel cells.  Can be adapted to other brands of cells.  Recessed fender filler cap flange.  Bright zinc plated steel.  Vented twist lock cap assembly.  3 feet of clear fuel approved filler hose.  AN-8 to 1/2 inch hose barb fitting for vent line.  3 feet of 1/2 inch clear vent line hose.,|,,,,,,,,,,,,,,,,,,,,,"6 Bolt, 2 1/4 inch",,,,,,
JAZ,,JAZ300-050-00,Vent Hose,Fuel Systems.Hose.Vent Hose,1/2 inch vent hose,Clear,3 feet,|,,"1/2 inch Vent Hose, Clear, 3 Feet",|,,,,,,,,,,,,,,,,,,Clear,,,1/2 inch,,,3 Feet,,,
JAZ,,JAZ300-225-00,Filler Hose,Fuel Systems.Hose.Filler Hose,Clear fuel approved filler hose,Sold in three foot lengths,Replacement item for fender filler kit,|,,Clear fuel approved filler hose.  Sold in three foot lengths.  Replacement item for fender filler kit.,|,,,,,,,,,,,,,,,,,,,,,2 1/4 inch Diameter,,,,,,
JAZ,,JAZ300-250-00,Filler Hose,Fuel Systems.Hose.Filler Hose,Clear fuel approved filler hose,Sold in three foot lengths,Replacement item for fender filler kit,|,,Clear fuel approved filler hose.  Sold in three foot lengths.  Replacement item for fender filler kit.,|,,,,,,,,,,,,,,,,,,,,,2 1/2 inch Diameter,,,,,,
JAZ,,JAZ300-750-00,Jug Spout,Fuel Systems.Spouts,Jug Spout,|,,,,Jug Spout,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JAZ,,JAZ305-050-01,Bat Wing Pick Up,Fuel Systems.Fittings.Bat Wing Pickups,Designed to keep fuel pickup hose in place,Keeps pickup hose in lower corner of fuel cell,Designed to be used with 1/2 inch diameter hose,Must be used with foam to function properly,|,Designed to keep fuel pickup hose in place.  Keeps pickup hose in lower corner of fuel cell.  Designed to be used with 1/2 inch diameter hose.  Must be used with foam to function properly.,|,,30505001.jpg,,,,,,,,,,,,,,,,,,,,,,,,,
JAZ,,JAZ305-051-03,Aluminum Bat Wing,Fuel Systems.Fittings.Bat Wing Pickups,Designed to keep fuel pickup hose in place,Keeps pickup hose in lower corner of fuel cell,Use AN-8 for 1/2 inch diameter hose,Must be used with foam to function properly,|,Designed to keep fuel pickup hose in place.  Keeps pickup hose in lower corner of fuel cell.  Use AN-8 for 1/2 inch diameter hose.  Must be used with foam to function properly.,|,,305-051-03.jpg,,,,,,,,,,,,,,,,,,,w/AN-8 Barbed End,,,,,,
JAZ,,JAZ305-052-03,Aluminum Bat Wing,Fuel Systems.Fittings.Bat Wing Pickups,Designed to keep fuel pickup hose in place,Keeps pickup hose in lower corner of fuel cell,Use AN-10 for 5/8 inch diameter hose,Must be used with foam to function properly,|,Designed to keep fuel pickup hose in place.  Keeps pickup hose in lower corner of fuel cell.  Use AN-10 for 5/8 inch diameter hose.  Must be used with foam to function properly.,|,,,,,,,,,,,,,,,,,,,,,w/AN-10 Barbed End,,,,,,
JAZ,,JAZ315-003-03,Split Nut Ring,Fuel Systems.Hardware & Gaskets.Split Nut Rings,Required for fast fill valves and recessed caps,Nut rings come complete with hardware and gasket,|,,,Required for fast fill valves and recessed caps.  Nut rings come complete with hardware and gasket.,|,,,,,,,,,,,,,,,,,,,,,6 Bolt,,,,,,
JAZ,,JAZ315-030-03,Split Nut Ring,Fuel Systems.Hardware & Gaskets.Split Nut Rings,Required for fast fill valves and recessed caps,Nut rings come complete with hardware and gasket,|,,,Required for fast fill valves and recessed caps.  Nut rings come complete with hardware and gasket.,|,,31503003.jpg,,,,,,,,,,,,,,,,,,,12 Bolt,,,,,,
JAZ,,JAZ315-040-03,Recessed Cap Split Nut Ring,Fuel Systems.Hardware & Gaskets.Split Nut Rings,Required for fast fill valves and recessed caps,Nut rings come complete with hardware and gasket,|,,,Required for fast fill valves and recessed caps.  Nut rings come complete with hardware and gasket.,|,,,,,,,,,,,,,,,,,,,,,12 Bolt,,,,,,
JAZ,,JAZ315-105-03,Flapper Assembly,Fuel Systems.Flappers,Designed to be mounted under 12 bolt bail handle cap,Seals fuel cell under cap in the event of a roll over,Greatly reduces the chance of fuel spills from cap,Comes complete with instructions and hardware,|,Designed to be mounted under 12 bolt bail handle cap.  Seals fuel cell under cap in the event of a roll over.  Greatly reduces the chance of fuel spills from cap.  Comes complete with instructions and hardware.,|,,31510503.jpg,,,,,,,,,,,,,,,,,,,5 Bolt,,,,,,
JAZ,,JAZ320-005-01,Fuel Hose,Fuel Systems.Hose.Fuel Hose,Fuel hose,1/2 inch size,Sold by the foot,|,,1/2 inch fuel hose/per foot,|,,,,,,,,,,,,,,,,,,,,,1/2 inch,,,,,,
JAZ,,JAZ320-375-01,Fuel Hose,Fuel Systems.Hose.Fuel Hose,Fuel hose,3/8 inch size,Sold by the foot,|,,3/8 inch fuel hose/per foot,|,,,,,,,,,,,,,,,,,,,,,3/8 inch,,,,,,
JAZ,,JAZ320-625-01,Fuel Hose,Fuel Systems.Hose.Fuel Hose,Fuel hose,5/8 inch size,Sold by the foot,|,,5/8 inch fuel hose/per foot,|,,,,,,,,,,,,,,,,,,,,,5/8 inch,,,,,,
JAZ,,JAZ320-750-01,Fuel Hose,Fuel Systems.Hose.Fuel Hose,Fuel hose,3/4 inch size,Sold by the foot,|,,3/4 inch fuel hose/per foot,|,,,,,,,,,,,,,,,,,,,,,3/4 inch,,,,,,
JAZ,,JAZ340-004-06,Replacement Cap for Flapper Filler,Fuel Systems.Caps & Fuel Fillers.Caps,Replacement cap,Red plastic design,Fits flapper filler,|,,"Replacement cap, red plastic for flapper filler",|,,,,,,,,,,,,,,,,,,Red Plastic,,,,,,,,,
JAZ,,JAZ340-025-03,Replacement Dragster Filler Cap,Fuel Systems.Caps & Fuel Fillers.Caps,Replacement cap,Fits dragster filler,|,,,Replacement dragster filler cap,|,,,,,,,,,,,,,,,,,,,,,,,,,,,
JAZ,,JAZ340-050-03,Cell Cap Only,Fuel Systems.Caps & Fuel Fillers.Caps,|,,,,,,,,,,,,,,,,,,,,,,,2 Quart,,,,,,,,,,
JAZ,,JAZ340-200-06,Replacement Flush Cap,Fuel Systems.Caps & Fuel Fillers.Caps,Replacement flush cap,|,,,,Replacement flush cap,|,,,,,,,,,,,,,,,,,,,,,,,,,,,
JAZ,,JAZ340-225-03,Non-Vented Cap (Fits# 391-251-03),Fuel Systems.Caps & Fuel Fillers.Caps,Non-vented cap,2 1/4 inch size,|,,,2 1/4 inch non-vented cap (Fits# 391-251-03),|,,,,,,,,,,,,,,,,,,,,,2 1/4 inch,,,,,,
JAZ,,JAZ340-250-03,Straight Filler Cap Only,Fuel Systems.Caps & Fuel Fillers.Caps,Filler cap,For straight filler,|,,,Straight filler cap only,|,,,,,,,,,,,,,,,,,,,,,,,,,,,
JAZ,,JAZ340-255-03,"1 Quart, Junior Dragster Cap Only",Fuel Systems.Caps & Fuel Fillers.Caps,Cap only,Fits 1 quart junior dragster,|,,,"1 quart, junior dragster cap only",|,,,,,,,,,,,,,,,,,1 Quart,,,,,,,,,,
JAZ,,JAZ340-300-09,Bail Handle Replacement Cap,Fuel Systems.Caps & Fuel Fillers.Caps,Replacement cap,Bail handle style,|,,,Bail handle replacement cap,|,,,,,,,,,,,,,,,,,,,,,,,,,,,
JAZ,,JAZ340-400-04,Jug Replacement Cap,Fuel Systems.Caps & Fuel Fillers.Caps,Replacement cap,Fits jug,|,,,Jug replacement cap,|,,,,,,,,,,,,,,,,,,,,,,,,,,,
JAZ,,JAZ345-225-03,Filler Valve,Fuel Systems.Fittings.Filler Valves,Cast aluminum filler to replace 12 bolt D-Ring caps,Features a spring loaded flapper for roll over protection,45 degree style,2 1/4 inch filler neck,Gasket and bolt rings sold seperately,Cast aluminum filler to replace 12 bolt D-Ring caps.  Features a spring loaded flapper for roll over protection.  45 degree style.  2 1/4'' filler neck.  Gasket and bolt rings sold seperately.,|,,,,,,,,,,,,,,45 Degree,,,,,,,2 1/4 inch,,,,,,
JAZ,,JAZ345-250-03,Filler Valve,Fuel Systems.Fittings.Filler Valves,Cast aluminum filler to replace 12 bolt D-Ring caps,Features a spring loaded flapper for roll over protection,45 degree style,2 1/2 inch filler neck,Gasket and bolt rings sold seperately,Cast aluminum filler to replace 12 bolt D-Ring caps.  Features a spring loaded flapper for roll over protection.  45 degree style.  2 1/2 inch filler neck.  Gasket and bolt rings sold seperately.,|,,,,,,,,,,,,,,45 Degree,,,,,,,2 1/2 inch,,,,,,
